IDENTIFIERS,,PROCESS OUTPUTS,,,,,,,,,,,OPERATIONAL INPUTS,,,,,,,REAGENT INTELLIGENCE,,,,ENGINEERED FEATURES,,,,,,,CATEGORICAL,,,,,METADATA
Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,SIPX Dose (g/t),Frother Dose (g/t),Depressant Dose (g/t),Conc. Mass Pull (%),Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
29/10/2024,A,1807.0,1.111,20.069,30.3,60.348,18.304,0.101,1746.596,91.21,6.98,1.764,211.17,719.337,11,1200,10,9.51,8,75.9,24.1,64.3,3.34,91.42,262.09,1.116,9.64,90.875,1.105,255.999,Normal,1,0,10,1,Target R2 synthetic data - leakage-free process relationship
29/10/2024,B,1851.0,1.11,20.55,29.7,63.069,18.76,0.1,1787.964,91.29,5.92,1.79,231.59,722.676,12,1200,11,9.44,8,77.9,25.6,59.0,3.41,91.21,211.17,1.111,9.51,91.05,1.104,251.417,Soft,2,1,10,1,Target R2 synthetic data - leakage-free process relationship
29/10/2024,C,1819.0,1.126,20.485,30.3,61.157,18.526,0.111,1757.811,90.44,7.06,1.959,264.58,711.197,11,1200,10,9.78,7,77.0,23.4,62.1,3.36,91.29,231.59,1.11,9.44,91.186,1.108,248.208,Normal,1,2,10,1,Target R2 synthetic data - leakage-free process relationship
30/10/2024,A,1742.0,1.089,18.969,29.7,57.451,17.077,0.112,1684.72,90.02,7.36,1.893,225.57,746.194,11,1200,10,9.47,8,80.3,26.2,66.6,3.3,90.44,264.58,1.126,9.78,91.127,1.114,245.273,Hard,0,0,10,2,Target R2 synthetic data - leakage-free process relationship
30/10/2024,B,1797.0,1.124,20.199,29.2,62.946,18.353,0.106,1733.994,90.86,6.12,1.845,221.96,716.752,11,1200,10,9.49,8,72.6,23.3,65.0,3.5,90.02,225.57,1.089,9.47,90.981,1.115,241.55,Soft,2,1,10,2,Target R2 synthetic data - leakage-free process relationship
30/10/2024,C,1687.0,1.143,19.279,30.2,57.217,17.298,0.122,1629.475,89.73,6.69,1.981,246.14,742.225,11,1200,13,9.82,7,84.9,26.9,67.8,3.39,90.86,221.96,1.124,9.49,90.941,1.119,240.513,Hard,0,2,10,2,Target R2 synthetic data - leakage-free process relationship
31/10/2024,A,1844.0,1.192,21.988,29.7,68.024,20.194,0.101,1775.852,91.84,6.1,1.793,231.88,717.654,11,1200,10,9.54,8,80.2,24.2,66.1,3.69,89.73,246.14,1.143,9.82,90.71,1.117,237.587,Soft,2,0,10,3,Target R2 synthetic data - leakage-free process relationship
31/10/2024,B,1777.0,1.1,19.548,29.7,60.269,17.886,0.097,1716.905,91.5,6.29,1.662,226.54,725.488,10,1200,11,9.6,8,79.7,23.9,63.2,3.39,91.84,231.88,1.192,9.54,90.77,1.128,233.27,Normal,1,1,10,3,Target R2 synthetic data - leakage-free process relationship
31/10/2024,C,1720.0,1.097,18.876,30.0,56.95,17.071,0.109,1662.938,90.44,6.81,1.805,212.43,736.944,11,1200,12,9.56,8,81.9,26.5,66.8,3.31,91.5,226.54,1.1,9.6,90.812,1.126,235.466,Hard,0,2,10,3,Target R2 synthetic data - leakage-free process relationship
01/11/2024,A,1804.0,1.04,18.765,29.1,58.219,16.914,0.106,1746.025,90.14,6.71,1.851,224.59,734.49,11,1200,11,9.51,8,74.4,26.8,63.5,3.23,90.44,212.43,1.097,9.56,90.69,1.125,232.73,Normal,1,0,11,4,Target R2 synthetic data - leakage-free process relationship
01/11/2024,B,1931.0,1.078,20.826,30.6,62.198,19.003,0.098,1868.913,91.25,6.17,1.823,246.68,714.659,11,1200,12,9.64,8,75.3,26.6,68.8,3.22,90.14,224.59,1.04,9.51,90.647,1.112,227.015,Soft,2,1,11,4,Target R2 synthetic data - leakage-free process relationship
01/11/2024,C,1812.0,1.16,21.015,29.9,63.895,19.134,0.108,1748.128,91.05,6.94,1.881,227.5,715.434,12,1200,11,9.63,8,81.4,25.6,65.2,3.53,91.25,246.68,1.078,9.64,90.822,1.111,230.032,Normal,1,2,11,4,Target R2 synthetic data - leakage-free process relationship
02/11/2024,A,1892.0,1.084,20.511,29.4,63.385,18.629,0.103,1828.665,90.83,6.25,1.882,236.4,723.732,10,1200,11,9.81,8,83.2,23.8,65.9,3.35,91.05,227.5,1.16,9.63,90.849,1.116,230.823,Soft,2,0,11,5,Target R2 synthetic data - leakage-free process relationship
02/11/2024,B,1826.0,1.157,21.129,29.8,64.793,19.309,0.103,1761.053,91.39,6.03,1.82,252.96,715.131,10,1200,10,9.51,7,82.0,23.1,63.3,3.55,90.83,236.4,1.084,9.81,91.006,1.107,229.431,Soft,2,1,11,5,Target R2 synthetic data - leakage-free process relationship
02/11/2024,C,1817.0,1.118,20.314,29.5,62.571,18.457,0.106,1754.23,90.86,6.49,1.857,235.77,727.534,12,1200,10,9.43,8,77.7,23.1,66.5,3.44,91.39,252.96,1.157,9.51,90.941,1.102,232.443,Normal,1,2,11,5,Target R2 synthetic data - leakage-free process relationship
03/11/2024,A,1881.0,1.047,19.692,30.4,57.684,17.521,0.119,1823.219,88.97,6.76,2.171,230.56,736.257,12,1200,11,9.2,8,82.1,26.0,70.4,3.07,90.86,235.77,1.118,9.43,90.849,1.105,233.761,Hard,0,0,11,6,Target R2 synthetic data - leakage-free process relationship
03/11/2024,B,1880.0,1.076,20.235,29.7,60.999,18.092,0.118,1819.246,89.41,6.12,2.143,243.79,726.693,12,1200,11,9.34,8,73.7,25.8,64.3,3.24,88.97,230.56,1.047,9.2,90.64,1.098,236.351,Normal,1,1,11,6,Target R2 synthetic data - leakage-free process relationship
03/11/2024,C,1932.0,1.116,21.566,30.1,63.983,19.237,0.125,1868.284,89.2,7.08,2.329,236.62,740.002,13,1200,11,9.6,8,88.9,26.5,64.4,3.31,89.41,243.79,1.076,9.34,90.536,1.103,239.094,Hard,0,2,11,6,Target R2 synthetic data - leakage-free process relationship
04/11/2024,A,2031.0,1.144,23.234,30.2,69.644,21.064,0.111,1961.396,90.66,6.55,2.169,220.76,723.236,11,1200,10,9.73,9,78.5,26.3,64.4,3.43,89.2,236.62,1.116,9.6,90.243,1.108,237.657,Soft,2,0,11,0,Target R2 synthetic data - leakage-free process relationship
04/11/2024,B,1909.0,1.155,22.046,30.3,65.71,19.922,0.115,1843.134,90.37,6.92,2.124,239.64,735.442,11,1200,11,9.64,8,83.8,26.8,65.9,3.44,90.66,220.76,1.144,9.73,90.188,1.106,236.694,Hard,0,1,11,0,Target R2 synthetic data - leakage-free process relationship
04/11/2024,C,2011.0,1.114,22.413,29.2,70.259,20.49,0.099,1941.106,91.42,5.95,1.923,251.78,720.795,10,1200,10,9.53,8,75.6,24.8,65.9,3.49,90.37,239.64,1.155,9.64,90.123,1.116,237.158,Soft,2,2,11,0,Target R2 synthetic data - leakage-free process relationship
05/11/2024,A,1959.0,1.069,20.932,29.3,65.175,19.089,0.097,1893.743,91.19,7.18,1.843,233.47,722.426,11,1200,10,9.5,8,80.8,25.6,62.4,3.33,91.42,251.78,1.114,9.53,90.128,1.11,236.989,Normal,1,0,11,1,Target R2 synthetic data - leakage-free process relationship
05/11/2024,B,1954.0,1.158,22.616,30.1,68.455,20.619,0.106,1885.255,91.17,5.85,1.997,253.4,728.127,11,1200,10,9.67,8,79.9,24.8,64.4,3.5,91.19,233.47,1.069,9.5,90.176,1.103,236.661,Normal,1,1,11,1,Target R2 synthetic data - leakage-free process relationship
05/11/2024,C,2010.0,1.124,22.596,29.7,69.921,20.757,0.095,1940.459,91.86,6.86,1.84,217.71,717.844,10,1200,11,9.57,9,76.2,25.9,63.9,3.48,91.17,253.4,1.158,9.67,90.489,1.119,239.923,Soft,2,2,11,1,Target R2 synthetic data - leakage-free process relationship
06/11/2024,A,1989.0,1.132,22.503,29.2,70.968,20.698,0.094,1917.759,91.98,6.74,1.805,236.7,714.514,11,1200,10,9.59,8,76.7,21.6,67.1,3.57,91.86,217.71,1.124,9.57,90.839,1.126,236.197,Soft,2,0,11,2,Target R2 synthetic data - leakage-free process relationship
06/11/2024,B,1949.0,1.114,21.719,29.2,67.494,19.73,0.106,1881.564,90.84,7.16,1.989,240.35,729.242,12,1200,9,9.45,8,83.0,26.0,70.2,3.46,91.98,236.7,1.132,9.59,91.236,1.128,236.208,Hard,0,1,11,2,Target R2 synthetic data - leakage-free process relationship
06/11/2024,C,1966.0,1.129,22.195,29.7,67.758,20.115,0.11,1898.63,90.63,6.49,2.08,241.21,718.528,10,1200,10,9.77,8,83.1,24.9,62.4,3.45,90.84,240.35,1.114,9.45,91.262,1.124,239.006,Normal,1,2,11,2,Target R2 synthetic data - leakage-free process relationship
07/11/2024,A,2005.0,1.057,21.183,29.7,64.327,19.101,0.107,1940.24,90.17,7.36,2.082,241.54,723.427,11,1200,10,9.52,8,85.5,24.3,65.3,3.21,90.63,241.21,1.129,9.77,91.299,1.12,239.23,Hard,0,0,11,3,Target R2 synthetic data - leakage-free process relationship
07/11/2024,B,1975.0,1.143,22.573,29.7,69.739,20.714,0.098,1905.709,91.77,6.03,1.858,247.9,713.652,11,1200,10,9.6,8,77.6,25.4,65.5,3.53,90.17,241.54,1.057,9.52,91.121,1.112,237.769,Soft,2,1,11,3,Target R2 synthetic data - leakage-free process relationship
07/11/2024,C,1934.0,1.104,21.346,30.1,63.642,19.165,0.117,1870.436,89.78,7.02,2.181,254.19,742.796,11,1200,11,9.3,8,82.5,26.2,67.8,3.29,91.77,247.9,1.143,9.6,91.203,1.122,239.829,Hard,0,2,11,3,Target R2 synthetic data - leakage-free process relationship
08/11/2024,A,1910.0,1.147,21.904,29.9,65.164,19.478,0.131,1845.002,88.93,6.66,2.425,240.79,736.839,12,1200,11,9.26,8,81.3,24.7,69.1,3.41,89.78,254.19,1.104,9.3,91.005,1.115,239.943,Hard,0,0,11,4,Target R2 synthetic data - leakage-free process relationship
08/11/2024,B,1915.0,1.078,20.652,29.7,62.676,18.603,0.111,1852.389,90.08,6.01,2.049,235.14,725.354,11,1200,10,9.73,8,81.3,24.5,62.4,3.27,88.93,240.79,1.147,9.26,90.586,1.118,243.24,Normal,1,1,11,4,Target R2 synthetic data - leakage-free process relationship
08/11/2024,C,1905.0,1.167,22.234,30.2,66.209,19.99,0.122,1838.841,89.91,6.34,2.244,239.97,732.378,11,1200,9,9.46,8,79.6,20.4,61.9,3.48,90.08,235.14,1.078,9.73,90.315,1.11,243.017,Normal,1,2,11,4,Target R2 synthetic data - leakage-free process relationship
09/11/2024,A,1795.0,1.069,19.186,30.0,57.085,17.103,0.12,1737.684,89.15,7.36,2.083,230.11,747.546,11,1200,12,9.71,8,77.5,26.3,67.0,3.18,89.91,239.97,1.167,9.46,90.181,1.118,242.963,Hard,0,0,11,5,Target R2 synthetic data - leakage-free process relationship
09/11/2024,B,1782.0,1.145,20.403,29.9,60.931,18.193,0.128,1720.769,89.17,7.19,2.21,249.59,744.475,10,1200,12,9.67,7,79.8,27.2,67.1,3.42,89.15,230.11,1.069,9.71,89.969,1.109,241.377,Hard,0,1,11,5,Target R2 synthetic data - leakage-free process relationship
09/11/2024,C,1794.0,1.085,19.477,30.2,57.53,17.381,0.121,1736.868,89.24,7.05,2.095,218.4,741.753,11,1200,11,9.53,8,85.4,27.5,66.9,3.21,89.17,249.59,1.145,9.67,89.825,1.122,242.527,Hard,0,2,11,5,Target R2 synthetic data - leakage-free process relationship
10/11/2024,A,1865.0,1.2,22.38,29.8,68.084,20.295,0.116,1797.156,90.68,6.73,2.085,235.09,711.481,11,1200,12,9.76,8,76.2,26.8,65.2,3.65,89.24,218.4,1.085,9.53,89.465,1.114,238.314,Soft,2,0,11,6,Target R2 synthetic data - leakage-free process relationship
10/11/2024,B,1839.0,1.114,20.481,30.2,61.725,18.612,0.105,1777.007,90.87,6.78,1.869,268.72,721.856,11,1200,11,9.52,7,77.4,25.2,62.4,3.36,90.68,235.09,1.2,9.76,89.593,1.127,235.585,Normal,1,1,11,6,Target R2 synthetic data - leakage-free process relationship
10/11/2024,C,1725.0,1.099,18.952,29.5,58.166,17.185,0.106,1666.558,90.68,6.66,1.767,220.16,714.287,11,1200,10,9.56,8,79.5,25.9,68.3,3.37,90.87,268.72,1.114,9.52,89.871,1.123,239.574,Normal,1,2,11,6,Target R2 synthetic data - leakage-free process relationship
11/11/2024,A,1770.0,1.082,19.153,29.7,57.466,17.066,0.122,1712.352,89.11,6.32,2.087,243.35,743.53,12,1200,11,9.34,7,85.8,30.9,67.0,3.25,90.68,220.16,1.099,9.56,89.956,1.126,237.435,Hard,0,0,11,0,Target R2 synthetic data - leakage-free process relationship
11/11/2024,B,1846.0,1.118,20.637,29.7,62.584,18.596,0.114,1783.719,90.11,6.64,2.041,227.94,723.336,12,1200,11,9.57,8,80.9,23.1,67.1,3.39,89.11,243.35,1.082,9.34,89.842,1.113,237.918,Normal,1,1,11,0,Target R2 synthetic data - leakage-free process relationship
11/11/2024,C,1774.0,1.104,19.596,29.7,58.267,17.294,0.134,1716.115,88.25,6.49,2.302,222.67,742.54,12,1200,11,9.17,8,84.5,25.1,67.8,3.28,90.11,227.94,1.118,9.57,89.98,1.12,237.607,Hard,0,2,11,0,Target R2 synthetic data - leakage-free process relationship
12/11/2024,A,1788.0,1.116,19.956,29.5,60.809,17.928,0.117,1726.751,89.84,6.74,2.028,220.2,726.81,11,1200,11,9.48,8,80.2,26.1,65.8,3.4,88.25,222.67,1.104,9.17,89.849,1.115,233.761,Normal,1,0,11,1,Target R2 synthetic data - leakage-free process relationship
12/11/2024,B,1788.0,1.069,19.117,29.5,58.3,17.218,0.11,1729.568,90.07,6.92,1.899,227.59,726.125,11,1200,11,9.61,8,83.7,25.8,68.7,3.26,89.84,220.2,1.116,9.48,89.934,1.119,234.018,Normal,1,1,11,1,Target R2 synthetic data - leakage-free process relationship
12/11/2024,C,1961.0,1.156,22.682,29.9,68.992,20.619,0.109,1892.473,90.9,6.27,2.063,238.67,713.303,10,1200,11,9.48,8,75.6,26.7,65.7,3.52,90.07,227.59,1.069,9.61,89.846,1.1,232.946,Soft,2,2,11,1,Target R2 synthetic data - leakage-free process relationship
13/11/2024,A,1785.0,1.121,20.014,30.3,59.839,18.151,0.108,1724.86,90.69,6.94,1.863,224.57,723.771,10,1200,11,9.48,8,79.3,26.2,66.1,3.35,90.9,238.67,1.156,9.48,89.85,1.106,228.653,Normal,1,0,11,2,Target R2 synthetic data - leakage-free process relationship
13/11/2024,B,1855.0,1.16,21.509,30.2,64.546,19.478,0.113,1790.057,90.56,6.54,2.031,262.51,725.815,12,1200,10,9.4,7,76.6,25.6,66.3,3.48,90.69,224.57,1.121,9.48,89.853,1.11,229.283,Normal,1,1,11,2,Target R2 synthetic data - leakage-free process relationship
13/11/2024,C,1903.0,1.124,21.379,29.8,65.098,19.396,0.108,1837.664,90.73,7.06,1.983,270.56,712.376,11,1200,11,9.69,7,77.5,23.4,62.4,3.42,90.56,262.51,1.16,9.4,90.06,1.121,232.021,Normal,1,2,11,2,Target R2 synthetic data - leakage-free process relationship
14/11/2024,A,1853.0,1.112,20.606,29.6,63.229,18.699,0.107,1789.277,90.74,5.87,1.907,231.23,720.573,12,1200,12,9.49,8,79.9,26.5,62.7,3.41,90.73,270.56,1.124,9.69,90.148,1.122,238.11,Normal,1,0,11,3,Target R2 synthetic data - leakage-free process relationship
14/11/2024,B,1915.0,1.086,20.804,29.9,63.647,19.025,0.096,1851.393,91.45,6.15,1.779,235.76,720.976,11,1200,11,9.46,8,75.9,23.6,66.7,3.32,90.74,231.23,1.112,9.49,90.504,1.123,239.332,Soft,2,1,11,3,Target R2 synthetic data - leakage-free process relationship
14/11/2024,C,1933.0,1.122,21.687,29.8,66.531,19.802,0.101,1866.821,91.31,5.94,1.885,211.81,717.07,12,1200,11,9.76,9,78.2,25.3,65.3,3.44,91.45,235.76,1.086,9.46,90.734,1.118,241.555,Soft,2,2,11,3,Target R2 synthetic data - leakage-free process relationship
15/11/2024,A,1944.0,1.115,21.675,29.7,66.22,19.666,0.107,1878.059,90.73,6.38,2.008,277.17,718.413,11,1200,10,9.67,7,76.5,23.2,60.7,3.41,91.31,211.81,1.122,9.76,90.911,1.126,239.301,Normal,1,0,11,4,Target R2 synthetic data - leakage-free process relationship
15/11/2024,B,1995.0,1.007,20.081,30.0,60.143,18.042,0.105,1934.636,89.85,7.33,2.039,286.5,744.771,11,1200,11,9.48,7,80.6,27.8,66.8,3.02,90.73,277.17,1.115,9.67,90.887,1.12,244.802,Hard,0,1,11,4,Target R2 synthetic data - leakage-free process relationship
15/11/2024,C,1889.0,1.108,20.94,29.7,63.014,18.725,0.121,1826.261,89.42,6.88,2.214,279.02,737.739,10,1200,11,9.58,7,83.0,29.4,64.7,3.34,89.85,286.5,1.007,9.48,90.766,1.104,253.649,Hard,0,2,11,4,Target R2 synthetic data - leakage-free process relationship
16/11/2024,A,1978.0,1.125,22.254,29.9,67.383,20.14,0.111,1910.583,90.5,6.36,2.113,245.58,725.447,11,1200,12,9.46,8,76.2,24.2,63.3,3.41,89.42,279.02,1.108,9.58,90.604,1.096,256.007,Normal,1,0,11,5,Target R2 synthetic data - leakage-free process relationship
16/11/2024,B,1955.0,1.173,22.936,29.9,70.288,21.033,0.101,1884.973,91.7,6.64,1.903,246.25,716.961,11,1200,11,9.66,8,79.2,24.3,66.1,3.59,90.5,245.58,1.125,9.46,90.573,1.096,252.438,Soft,2,1,11,5,Target R2 synthetic data - leakage-free process relationship
16/11/2024,C,2006.0,1.138,22.825,30.0,69.45,20.817,0.104,1936.061,91.2,6.75,2.008,292.2,714.034,11,1200,10,9.64,7,78.4,22.9,65.1,3.46,91.7,246.25,1.173,9.66,90.709,1.105,254.584,Normal,1,2,11,5,Target R2 synthetic data - leakage-free process relationship
17/11/2024,A,2049.0,1.12,22.934,29.8,69.998,20.85,0.105,1978.547,90.91,6.53,2.084,222.4,727.76,10,1200,10,9.62,9,79.3,27.7,65.5,3.42,91.2,292.2,1.138,9.64,90.675,1.113,262.646,Normal,1,0,11,6,Target R2 synthetic data - leakage-free process relationship
17/11/2024,B,1838.0,1.044,19.196,29.5,58.105,17.121,0.117,1780.349,89.19,7.33,2.075,263.02,737.735,11,1200,11,9.33,7,86.4,26.4,65.7,3.16,90.91,222.4,1.12,9.62,90.618,1.112,264.16,Hard,0,1,11,6,Target R2 synthetic data - leakage-free process relationship
17/11/2024,C,1845.0,1.073,19.792,30.2,58.107,17.559,0.125,1787.32,88.72,7.18,2.233,260.6,737.157,12,1200,11,9.46,7,80.0,29.3,67.8,3.15,89.19,263.02,1.044,9.33,90.398,1.102,262.138,Hard,0,2,11,6,Target R2 synthetic data - leakage-free process relationship
18/11/2024,A,1964.0,1.148,22.552,29.6,68.085,20.136,0.127,1895.644,89.29,6.93,2.416,241.35,729.118,12,1200,10,9.35,8,81.9,24.4,70.9,3.47,88.72,260.6,1.073,9.46,90.236,1.112,258.439,Normal,1,0,11,0,Target R2 synthetic data - leakage-free process relationship
18/11/2024,B,1934.0,1.171,22.647,29.7,69.026,20.476,0.116,1865.057,90.41,6.84,2.171,243.13,713.071,12,1200,10,9.4,8,73.3,23.4,67.3,3.57,89.29,241.35,1.148,9.35,90.216,1.117,253.057,Soft,2,1,11,0,Target R2 synthetic data - leakage-free process relationship
18/11/2024,C,1939.0,1.149,22.286,30.0,66.915,20.084,0.118,1872.327,90.12,7.07,2.202,279.95,729.722,11,1200,11,9.73,7,76.3,25.3,67.1,3.45,90.41,243.13,1.171,9.4,90.203,1.124,252.706,Normal,1,2,11,0,Target R2 synthetic data - leakage-free process relationship
19/11/2024,A,1968.0,1.109,21.825,30.7,64.677,19.833,0.105,1902.904,90.87,5.82,1.992,251.74,719.628,11,1200,9,9.55,8,73.3,21.2,67.2,3.29,90.12,279.95,1.149,9.73,89.977,1.12,257.521,Soft,2,0,11,1,Target R2 synthetic data - leakage-free process relationship
19/11/2024,B,1826.0,1.131,20.652,30.1,62.195,18.692,0.111,1763.333,90.51,6.33,1.96,234.54,721.082,10,1200,11,9.74,8,81.4,25.4,66.1,3.41,90.87,251.74,1.109,9.55,89.93,1.116,251.742,Normal,1,1,11,1,Target R2 synthetic data - leakage-free process relationship
19/11/2024,C,1923.0,1.128,21.697,29.5,65.876,19.423,0.122,1856.948,89.52,7.39,2.275,279.74,740.603,11,1200,12,9.6,7,85.7,28.4,68.9,3.43,90.51,234.54,1.131,9.74,89.872,1.118,253.476,Hard,0,2,11,1,Target R2 synthetic data - leakage-free process relationship
20/11/2024,A,1861.0,1.147,21.348,30.0,64.529,19.329,0.112,1796.012,90.54,6.93,2.019,224.29,727.569,11,1200,12,9.61,8,80.3,24.9,69.2,3.47,89.52,279.74,1.128,9.6,89.919,1.13,255.865,Normal,1,0,11,2,Target R2 synthetic data - leakage-free process relationship
20/11/2024,B,1803.0,1.194,21.53,30.0,65.578,19.676,0.107,1737.844,91.39,6.56,1.854,227.24,720.29,11,1200,10,9.73,8,79.1,26.2,67.2,3.64,90.54,224.29,1.147,9.61,90.18,1.141,250.677,Soft,2,1,11,2,Target R2 synthetic data - leakage-free process relationship
20/11/2024,C,1863.0,1.098,20.457,30.1,61.662,18.574,0.105,1801.65,90.79,6.39,1.883,229.69,717.216,10,1200,10,9.53,8,79.8,21.8,63.0,3.31,91.39,227.24,1.194,9.73,90.48,1.147,248.662,Normal,1,2,11,2,Target R2 synthetic data - leakage-free process relationship
21/11/2024,A,1907.0,1.145,21.833,30.1,66.171,19.943,0.103,1840.857,91.35,6.43,1.89,242.8,714.367,11,1200,10,9.73,8,81.1,23.1,58.2,3.47,90.79,229.69,1.098,9.53,90.535,1.137,246.743,Soft,2,0,11,3,Target R2 synthetic data - leakage-free process relationship
21/11/2024,B,1689.0,1.088,18.378,29.7,55.632,16.549,0.112,1633.753,90.04,7.23,1.83,203.28,742.839,13,1200,10,9.45,8,83.0,26.6,67.9,3.29,91.35,242.8,1.145,9.73,90.71,1.136,241.436,Hard,0,1,11,3,Target R2 synthetic data - leakage-free process relationship
21/11/2024,C,1755.0,1.137,19.962,29.4,60.75,17.831,0.126,1694.288,89.32,6.54,2.131,216.66,726.031,11,1200,9,9.79,8,85.5,22.6,68.6,3.46,90.04,203.28,1.088,9.45,90.592,1.133,234.512,Normal,1,2,11,3,Target R2 synthetic data - leakage-free process relationship
22/11/2024,A,1749.0,1.153,20.158,30.2,60.021,18.12,0.121,1688.699,89.89,6.63,2.038,227.4,717.182,12,1200,13,9.71,8,84.0,26.3,64.1,3.43,89.32,216.66,1.137,9.79,90.423,1.134,231.958,Normal,1,0,11,4,Target R2 synthetic data - leakage-free process relationship
22/11/2024,B,1690.0,1.155,19.517,29.7,59.01,17.509,0.123,1630.951,89.71,7.51,2.007,212.05,735.472,10,1200,11,9.51,8,81.3,27.1,65.8,3.49,89.89,227.4,1.153,9.71,90.476,1.137,224.48,Hard,0,1,11,4,Target R2 synthetic data - leakage-free process relationship
22/11/2024,C,1800.0,1.205,21.699,29.4,67.125,19.755,0.112,1733.272,91.04,6.53,1.944,234.11,721.396,11,1200,11,9.74,8,75.9,24.3,61.9,3.73,89.71,212.05,1.155,9.51,90.358,1.138,222.732,Soft,2,2,11,4,Target R2 synthetic data - leakage-free process relationship
23/11/2024,A,1854.0,1.132,21.0,29.8,63.672,18.955,0.114,1790.666,90.26,6.52,2.045,230.27,723.521,10,1200,10,9.56,8,85.2,24.2,59.2,3.43,91.04,234.11,1.205,9.74,90.308,1.14,223.713,Normal,1,0,11,5,Target R2 synthetic data - leakage-free process relationship
23/11/2024,B,1740.0,1.21,21.067,29.5,64.569,19.055,0.12,1675.86,90.45,7.06,2.012,246.11,718.821,11,1200,11,9.48,7,79.1,27.2,68.9,3.71,90.26,230.27,1.132,9.56,90.232,1.145,223.795,Normal,1,1,11,5,Target R2 synthetic data - leakage-free process relationship
23/11/2024,C,1817.0,1.129,20.524,29.8,62.529,18.621,0.108,1754.566,90.73,6.93,1.903,265.06,729.093,11,1200,9,9.59,7,79.5,22.6,66.2,3.44,90.45,246.11,1.21,9.48,90.104,1.154,224.268,Normal,1,2,11,5,Target R2 synthetic data - leakage-free process relationship
24/11/2024,A,1829.0,1.157,21.157,30.0,63.825,19.121,0.115,1764.816,90.38,6.82,2.035,229.5,727.14,10,1200,10,9.48,8,78.5,27.2,70.4,3.49,90.73,265.06,1.129,9.59,90.202,1.16,233.094,Normal,1,0,11,6,Target R2 synthetic data - leakage-free process relationship
24/11/2024,B,1847.0,1.181,21.821,29.9,66.098,19.759,0.116,1780.878,90.55,6.28,2.062,269.27,721.07,12,1200,10,9.49,7,79.4,24.3,64.4,3.58,90.38,229.5,1.157,9.48,90.352,1.163,234.928,Normal,1,1,11,6,Target R2 synthetic data - leakage-free process relationship
24/11/2024,C,1817.0,1.11,20.166,29.5,62.076,18.318,0.105,1755.329,90.84,7.05,1.847,234.33,734.781,11,1200,10,9.59,8,78.5,24.6,66.7,3.42,90.55,269.27,1.181,9.49,90.446,1.167,240.909,Normal,1,2,11,6,Target R2 synthetic data - leakage-free process relationship
25/11/2024,A,1841.0,1.145,21.071,29.9,64.134,19.161,0.108,1776.549,90.94,6.72,1.91,236.76,725.991,11,1200,11,9.58,8,81.3,27.4,63.8,3.48,90.84,234.33,1.11,9.59,90.607,1.161,244.092,Normal,1,0,11,0,Target R2 synthetic data - leakage-free process relationship
25/11/2024,B,1901.0,1.149,21.829,29.2,68.192,19.882,0.106,1832.427,91.08,6.42,1.947,242.08,716.798,10,1200,11,9.58,8,86.1,25.0,64.4,3.59,90.94,236.76,1.145,9.58,90.592,1.152,244.471,Soft,2,1,11,0,Target R2 synthetic data - leakage-free process relationship
25/11/2024,C,1907.0,1.131,21.576,30.0,64.449,19.315,0.123,1842.728,89.52,6.98,2.261,236.06,741.626,10,1200,12,9.45,8,79.4,29.6,67.7,3.38,91.08,242.08,1.149,9.58,90.709,1.154,246.159,Hard,0,2,11,0,Target R2 synthetic data - leakage-free process relationship
26/11/2024,A,2008.0,1.153,23.151,30.0,69.539,20.883,0.117,1938.83,90.21,6.47,2.267,291.03,714.342,11,1200,11,9.9,7,78.8,25.8,65.4,3.46,89.52,236.06,1.131,9.45,90.576,1.143,244.722,Soft,2,0,11,1,Target R2 synthetic data - leakage-free process relationship
26/11/2024,B,1878.0,1.136,21.333,29.8,64.848,19.357,0.109,1813.14,90.73,7.34,1.977,232.55,729.239,12,1200,11,9.56,8,82.1,23.7,63.9,3.45,90.21,291.03,1.153,9.9,90.502,1.146,248.433,Normal,1,1,11,1,Target R2 synthetic data - leakage-free process relationship
26/11/2024,C,1947.0,1.208,23.511,29.9,70.721,21.159,0.125,1876.112,90.0,6.82,2.352,248.92,723.286,13,1200,10,9.38,8,73.0,26.0,68.1,3.63,90.73,232.55,1.136,9.56,90.552,1.143,248.869,Normal,1,2,11,1,Target R2 synthetic data - leakage-free process relationship
27/11/2024,A,2036.0,1.109,22.577,30.4,67.032,20.349,0.113,1969.256,90.13,7.0,2.227,286.03,728.982,12,1200,10,9.38,7,78.7,24.6,65.3,3.29,90.0,248.92,1.208,9.38,90.473,1.147,245.961,Normal,1,0,11,2,Target R2 synthetic data - leakage-free process relationship
