Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Cu_Recovery_Efficiency,Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
03/11/2024,B,1704,1.092,18.608,30.0,55.94,16.782,0.1,1648.06,90.19,5.84,1.826,213.59,721.751,12,1200,11,9.98,8,90.16,275.18,1.003,9.75,90.831,1.067,243.751,90.187,Normal,1,1,11,6,Synthetic historical data (statistically generated)
03/11/2024,C,2055,0.982,20.18,30.5,60.282,18.386,0.082,1994.718,91.11,6.39,1.794,290.32,723.982,12,1200,11,9.25,7,90.19,213.59,1.092,9.98,90.943,1.058,253.363,91.11,Normal,1,2,11,6,Synthetic historical data (statistically generated)
04/11/2024,A,2039,1.073,21.878,29.7,66.939,19.881,0.104,1972.061,90.87,6.17,1.997,258.6,723.866,10,1200,11,9.69,8,91.11,290.32,0.982,9.25,91.044,1.05,255.32,90.872,Normal,1,0,11,0,Synthetic historical data (statistically generated)
04/11/2024,B,1872,0.999,18.701,29.9,56.328,16.842,0.103,1815.672,90.06,6.38,1.859,231.49,726.609,11,1200,11,9.6,8,90.87,258.6,1.073,9.69,90.531,1.038,253.757,90.059,Normal,1,1,11,0,Synthetic historical data (statistically generated)
04/11/2024,C,2167,1.108,24.01,29.1,75.076,21.847,0.107,2091.924,90.99,7.2,2.163,301.68,723.633,12,1200,12,9.16,7,90.06,231.49,0.999,9.6,90.623,1.046,259.971,90.991,Soft,0,2,11,0,Synthetic historical data (statistically generated)
05/11/2024,A,1666,1.041,17.343,30.1,51.688,15.558,0.108,1614.312,89.71,6.5,1.785,239.5,729.488,11,1200,11,9.76,7,90.99,301.68,1.108,9.16,90.441,1.043,258.623,89.708,Normal,1,0,11,1,Synthetic historical data (statistically generated)
05/11/2024,B,1750,0.971,16.992,30.2,49.944,15.083,0.113,1700.056,88.76,8.0,1.909,224.18,727.75,12,1200,11,9.21,8,89.71,239.5,1.041,9.76,90.241,1.038,251.337,88.765,Normal,1,1,11,1,Synthetic historical data (statistically generated)
05/11/2024,C,1775,1.052,18.673,30.1,56.714,17.071,0.086,1718.286,91.42,6.25,1.602,258.3,729.866,12,1200,11,9.71,7,88.76,224.18,0.971,9.21,90.417,1.032,257.724,91.421,Normal,1,2,11,1,Synthetic historical data (statistically generated)
06/11/2024,A,1965,1.039,20.416,30.1,61.492,18.509,0.096,1903.508,90.66,7.96,1.907,274.34,721.389,11,1200,10,9.36,7,91.42,258.3,1.052,9.71,90.353,1.04,255.441,90.659,Normal,1,0,11,2,Synthetic historical data (statistically generated)
06/11/2024,B,1893,1.031,19.517,30.3,58.749,17.801,0.09,1834.251,91.21,7.2,1.716,236.99,728.233,10,1200,10,9.97,8,90.66,274.34,1.039,9.36,90.401,1.034,252.354,91.208,Normal,1,1,11,2,Synthetic historical data (statistically generated)
06/11/2024,C,1960,1.124,22.03,29.3,67.399,19.748,0.112,1892.601,89.64,7.27,2.282,278.87,720.554,10,1200,12,9.15,7,91.21,236.99,1.031,9.97,90.341,1.052,259.123,89.641,Normal,1,2,11,2,Synthetic historical data (statistically generated)
07/11/2024,A,2051,1.07,21.946,30.9,63.502,19.622,0.105,1987.498,89.41,7.15,2.324,250.61,725.335,12,1200,12,9.17,8,89.64,278.87,1.124,9.15,90.116,1.047,251.827,89.41,Normal,1,0,11,3,Synthetic historical data (statistically generated)
07/11/2024,B,1755,1.135,19.919,30.1,59.243,17.832,0.122,1695.757,89.52,5.58,2.087,244.41,727.71,11,1200,12,9.21,7,89.41,250.61,1.07,9.17,90.089,1.06,252.529,89.523,Normal,1,1,11,3,Synthetic historical data (statistically generated)
07/11/2024,C,1851,1.019,18.862,29.4,58.126,17.089,0.098,1792.874,90.6,6.28,1.773,228.56,720.599,11,1200,11,9.48,8,89.52,244.41,1.135,9.21,90.351,1.067,253.154,90.6,Normal,1,2,11,3,Synthetic historical data (statistically generated)
08/11/2024,A,1983,1.045,20.722,29.3,63.659,18.652,0.095,1919.341,90.01,7.86,2.07,248.1,722.417,10,1200,11,9.45,8,90.6,228.56,1.019,9.48,90.15,1.066,251.697,90.011,Normal,1,0,11,4,Synthetic historical data (statistically generated)
08/11/2024,B,1944,1.061,20.626,30.0,61.61,18.483,0.101,1882.39,89.61,6.48,2.143,238.48,729.96,11,1200,11,9.88,8,90.01,248.1,1.045,9.45,90.0,1.069,246.574,89.61,Normal,1,1,11,4,Synthetic historical data (statistically generated)
08/11/2024,C,1821,1.007,18.337,30.5,54.351,16.577,0.094,1766.649,90.4,6.5,1.76,224.7,721.075,10,1200,11,9.73,8,89.61,238.48,1.061,9.88,89.884,1.066,244.819,90.402,Normal,1,2,11,4,Synthetic historical data (statistically generated)
09/11/2024,A,1827,1.069,19.531,30.6,57.768,17.677,0.098,1769.232,90.51,7.85,1.854,232.83,726.11,10,1200,10,9.39,8,90.4,224.7,1.007,9.73,90.009,1.058,238.241,90.507,Normal,1,0,11,5,Synthetic historical data (statistically generated)
09/11/2024,B,1720,1.083,18.628,29.3,57.549,16.862,0.112,1662.451,90.52,6.3,1.766,248.86,725.193,10,1200,12,9.89,7,90.51,232.83,1.069,9.39,90.167,1.06,237.991,90.52,Normal,1,1,11,5,Synthetic historical data (statistically generated)
09/11/2024,C,1820,1.064,19.365,31.0,56.077,17.384,0.111,1763.923,89.77,7.49,1.981,230.35,728.157,11,1200,11,9.67,8,90.52,248.86,1.083,9.89,90.203,1.05,235.983,89.77,Normal,1,2,11,5,Synthetic historical data (statistically generated)
10/11/2024,A,1721,1.009,17.365,30.7,51.163,15.707,0.09,1669.837,90.45,7.2,1.658,249.12,721.705,12,1200,12,9.62,7,89.77,230.35,1.064,9.67,90.181,1.048,238.92,90.452,Normal,1,0,11,6,Synthetic historical data (statistically generated)
10/11/2024,B,2195,1.046,22.96,30.5,68.872,21.006,0.081,2126.128,91.49,5.85,1.954,311.93,725.018,12,1200,11,9.87,7,90.45,249.12,1.009,9.62,90.393,1.048,248.039,91.49,Soft,0,1,11,6,Synthetic historical data (statistically generated)
10/11/2024,C,1724,1.071,18.464,30.6,54.431,16.656,0.1,1669.569,90.21,6.71,1.808,245.69,725.463,12,1200,12,9.68,7,91.49,311.93,1.046,9.87,90.479,1.05,249.069,90.208,Normal,1,2,11,6,Synthetic historical data (statistically generated)
11/11/2024,A,1673,0.941,15.743,30.9,44.11,13.63,0.132,1628.89,86.58,6.22,2.113,211.7,724.89,11,1200,11,9.56,8,90.21,245.69,1.071,9.68,89.933,1.04,247.211,86.578,Hard,2,0,11,0,Synthetic historical data (statistically generated)
11/11/2024,B,1816,1.068,19.395,30.5,57.708,17.601,0.093,1758.292,90.75,7.57,1.794,256.17,727.141,11,1200,11,9.66,7,86.58,211.7,0.941,9.56,89.967,1.04,250.546,90.75,Normal,1,1,11,0,Synthetic historical data (statistically generated)
11/11/2024,C,1983,1.043,20.683,29.8,62.866,18.734,0.103,1920.134,90.58,5.75,1.949,278.91,725.31,12,1200,10,9.05,7,90.75,256.17,1.068,9.66,89.976,1.035,254.839,90.577,Normal,1,2,11,0,Synthetic historical data (statistically generated)
12/11/2024,A,1749,1.024,17.91,30.8,52.234,16.088,0.096,1696.766,89.83,6.94,1.822,218.33,729.639,11,1200,11,9.65,8,90.58,278.91,1.043,9.05,89.984,1.029,253.121,89.827,Normal,1,0,11,1,Synthetic historical data (statistically generated)
12/11/2024,B,1985,1.045,20.743,30.9,60.557,18.712,0.111,1924.443,90.21,7.69,2.031,290.95,728.362,11,1200,10,9.94,7,89.83,218.33,1.024,9.65,89.95,1.034,259.097,90.209,Normal,1,1,11,1,Synthetic historical data (statistically generated)
12/11/2024,C,2123,1.038,22.037,29.7,67.721,20.113,0.095,2055.279,91.27,7.12,1.924,271.57,725.042,11,1200,10,9.81,8,90.21,290.95,1.045,9.94,89.919,1.033,253.331,91.269,Soft,0,2,11,1,Synthetic historical data (statistically generated)
13/11/2024,A,1646,1.07,17.612,29.8,53.896,16.061,0.087,1592.104,91.19,7.95,1.551,230.56,728.97,11,1200,12,9.33,7,91.27,271.57,1.038,9.81,90.059,1.033,251.17,91.194,Normal,1,0,11,2,Synthetic historical data (statistically generated)
13/11/2024,B,1958,0.978,19.149,30.4,57.102,17.359,0.083,1900.898,90.65,5.8,1.79,251.42,727.229,10,1200,11,9.65,8,91.19,230.56,1.07,9.33,90.64,1.038,256.844,90.652,Normal,1,1,11,2,Synthetic historical data (statistically generated)
13/11/2024,C,1924,1.065,20.491,30.9,59.129,18.271,0.115,1864.871,89.17,6.64,2.22,243.25,729.406,11,1200,12,9.22,8,90.65,251.42,0.978,9.65,90.414,1.038,254.999,89.166,Normal,1,2,11,2,Synthetic historical data (statistically generated)
14/11/2024,A,1602,0.984,15.764,30.4,44.967,13.67,0.12,1557.033,86.72,6.91,2.094,232.45,725.958,10,1200,12,9.45,7,89.17,243.25,1.065,9.22,89.863,1.029,248.361,86.717,Hard,2,0,11,3,Synthetic historical data (statistically generated)
14/11/2024,B,2016,1.096,22.095,30.8,65.302,20.113,0.097,1950.698,91.03,5.64,1.982,257.36,726.803,12,1200,12,9.49,8,86.72,232.45,0.984,9.45,90.034,1.039,253.937,91.03,Soft,0,1,11,3,Synthetic historical data (statistically generated)
14/11/2024,C,1719,1.046,17.981,29.1,55.457,16.138,0.104,1663.543,89.75,5.66,1.843,217.75,728.165,12,1200,10,9.58,8,91.03,257.36,1.096,9.49,89.969,1.04,243.48,89.75,Normal,1,2,11,3,Synthetic historical data (statistically generated)
15/11/2024,A,1642,0.867,14.236,29.7,41.919,12.45,0.117,1600.081,87.45,6.62,1.786,201.31,726.415,12,1200,12,9.96,8,89.75,217.75,1.046,9.58,89.423,1.015,233.443,87.454,Hard,2,0,11,4,Synthetic historical data (statistically generated)
15/11/2024,B,1976,0.991,19.582,30.5,57.551,17.553,0.097,1918.449,89.64,5.51,2.029,284.89,721.785,12,1200,11,9.53,7,87.45,201.31,0.867,9.96,89.201,1.004,241.204,89.638,Normal,1,1,11,4,Synthetic historical data (statistically generated)
15/11/2024,C,1917,1.096,21.01,30.3,62.815,19.033,0.106,1854.185,90.59,7.84,1.977,269.71,722.756,12,1200,10,9.03,7,89.64,284.89,0.991,9.53,89.193,1.021,243.817,90.59,Soft,0,2,11,4,Synthetic historical data (statistically generated)
16/11/2024,A,1695,0.959,16.255,30.6,47.601,14.566,0.092,1647.399,89.61,7.98,1.689,238.43,724.39,12,1200,10,9.75,7,90.59,269.71,1.096,9.03,89.256,1.006,243.129,89.609,Normal,1,0,11,5,Synthetic historical data (statistically generated)
16/11/2024,B,1898,1.098,20.84,29.6,63.034,18.658,0.116,1834.966,89.53,6.98,2.182,233.5,729.857,12,1200,10,9.41,8,89.61,238.43,0.959,9.75,89.657,1.022,243.279,89.53,Normal,1,1,11,5,Synthetic historical data (statistically generated)
16/11/2024,C,1720,1.087,18.696,29.3,57.474,16.84,0.105,1662.526,90.07,7.39,1.856,220.7,727.858,11,1200,12,9.42,8,89.53,233.5,1.098,9.41,89.52,1.021,238.041,90.073,Normal,1,2,11,5,Synthetic historical data (statistically generated)
17/11/2024,A,1957,1.077,21.077,29.4,63.51,18.672,0.126,1893.49,88.59,7.81,2.405,280.62,725.573,10,1200,11,9.24,7,90.07,220.7,1.087,9.42,89.354,1.025,247.023,88.589,Normal,1,0,11,6,Synthetic historical data (statistically generated)
17/11/2024,B,1736,1.04,18.054,30.0,54.61,16.383,0.103,1681.39,90.74,6.33,1.671,253.56,727.617,12,1200,12,9.56,7,88.59,280.62,1.077,9.24,89.824,1.05,254.487,90.744,Normal,1,1,11,6,Synthetic historical data (statistically generated)
17/11/2024,C,1441,1.01,14.554,30.6,41.601,12.73,0.124,1399.399,87.47,6.83,1.824,184.6,727.038,11,1200,10,9.55,8,90.74,253.56,1.04,9.56,89.514,1.052,240.16,87.467,Hard,2,2,11,6,Synthetic historical data (statistically generated)
18/11/2024,A,1741,1.032,17.967,30.7,52.515,16.122,0.111,1688.485,89.73,5.54,1.845,221.04,722.031,11,1200,11,9.05,8,87.47,184.6,1.01,9.55,89.391,1.043,233.207,89.731,Normal,1,0,11,0,Synthetic historical data (statistically generated)
18/11/2024,B,1883,1.109,20.882,30.5,62.066,18.93,0.103,1820.934,90.65,7.31,1.952,267.06,724.993,12,1200,12,9.34,7,89.73,221.04,1.032,9.05,89.54,1.065,237.297,90.652,Normal,1,1,11,0,Synthetic historical data (statistically generated)
18/11/2024,C,1825,1.116,20.367,30.7,59.886,18.385,0.118,1765.114,90.27,7.17,1.982,223.8,729.903,10,1200,12,9.03,8,90.65,267.06,1.109,9.34,89.646,1.067,235.911,90.269,Normal,1,2,11,0,Synthetic historical data (statistically generated)
19/11/2024,A,1849,1.081,19.988,30.8,59.568,18.347,0.092,1789.432,91.79,5.54,1.641,259.68,720.605,12,1200,12,9.93,7,90.27,223.8,1.116,9.03,89.891,1.066,241.48,91.79,Normal,1,0,11,1,Synthetic historical data (statistically generated)
19/11/2024,B,1817,1.031,18.733,30.0,55.85,16.755,0.103,1761.15,89.44,7.05,1.978,220.54,726.74,10,1200,10,9.92,8,91.79,259.68,1.081,9.93,90.013,1.06,232.897,89.441,Normal,1,1,11,1,Synthetic historical data (statistically generated)
19/11/2024,C,1991,1.134,22.578,30.7,67.235,20.641,0.102,1923.765,91.42,5.73,1.937,249.85,722.259,12,1200,10,9.65,8,89.44,220.54,1.031,9.92,90.11,1.073,232.367,91.421,Normal,1,2,11,1,Synthetic historical data (statistically generated)
20/11/2024,A,1937,1.018,19.719,29.5,60.434,17.828,0.105,1876.566,90.41,7.23,1.891,247.14,723.313,10,1200,12,9.92,8,91.42,249.85,1.134,9.65,90.53,1.074,241.301,90.41,Normal,1,0,11,2,Synthetic historical data (statistically generated)
20/11/2024,B,1757,1.133,19.907,30.6,58.193,17.807,0.127,1698.807,89.45,7.82,2.1,246.17,720.157,10,1200,12,9.14,7,90.41,247.14,1.018,9.92,90.49,1.089,244.891,89.451,Normal,1,1,11,2,Synthetic historical data (statistically generated)
20/11/2024,C,1963,1.082,21.24,30.5,61.902,18.88,0.117,1901.098,88.89,5.74,2.36,243.66,727.905,12,1200,12,9.08,8,89.45,246.17,1.133,9.14,90.239,1.085,241.549,88.889,Normal,1,2,11,2,Synthetic historical data (statistically generated)
21/11/2024,A,1629,1.037,16.893,30.9,48.803,15.08,0.11,1580.197,89.27,7.2,1.813,197.88,729.926,11,1200,10,9.36,8,88.89,243.66,1.082,9.08,90.096,1.074,237.846,89.268,Normal,1,0,11,3,Synthetic historical data (statistically generated)
21/11/2024,B,1752,1.05,18.396,29.7,55.02,16.341,0.108,1696.98,88.83,7.86,2.055,246.8,727.839,10,1200,12,9.39,7,89.27,197.88,1.037,9.36,89.673,1.069,236.006,88.829,Normal,1,1,11,3,Synthetic historical data (statistically generated)
21/11/2024,C,2039,0.967,19.717,30.7,58.176,17.86,0.082,1980.824,90.58,6.53,1.857,248.81,725.542,12,1200,12,9.78,8,88.83,246.8,1.05,9.39,89.836,1.06,240.044,90.582,Normal,1,2,11,3,Synthetic historical data (statistically generated)
22/11/2024,A,2014,1.021,20.563,29.3,62.986,18.455,0.1,1951.014,89.75,6.25,2.108,290.91,722.689,11,1200,11,9.15,7,90.58,248.81,0.967,9.78,89.597,1.044,245.91,89.749,Normal,1,0,11,4,Synthetic historical data (statistically generated)
22/11/2024,B,1801,1.057,19.037,29.8,57.168,17.036,0.119,1743.832,89.49,6.6,2.001,256.64,720.068,11,1200,11,9.84,7,89.75,290.91,1.021,9.15,89.466,1.05,247.267,89.489,Normal,1,1,11,4,Synthetic historical data (statistically generated)
22/11/2024,C,1935,1.031,19.95,30.3,59.178,17.931,0.114,1875.822,89.88,7.45,2.019,276.08,723.982,11,1200,11,9.73,7,89.49,256.64,1.057,9.84,89.527,1.035,251.54,89.88,Normal,1,2,11,4,Synthetic historical data (statistically generated)
23/11/2024,A,1666,1.085,18.076,29.9,55.595,16.623,0.091,1610.405,91.96,6.6,1.453,239.32,726.817,12,1200,10,9.95,7,89.88,276.08,1.031,9.73,89.966,1.035,250.92,91.962,Normal,1,0,11,5,Synthetic historical data (statistically generated)
23/11/2024,B,1967,1.062,20.89,29.8,62.597,18.654,0.112,1904.403,89.3,6.99,2.236,240.55,722.527,10,1200,12,9.42,8,91.96,239.32,1.085,9.95,89.97,1.039,257.016,89.296,Normal,1,1,11,5,Synthetic historical data (statistically generated)
23/11/2024,C,1941,1.079,20.943,29.2,64.336,18.786,0.117,1876.664,89.7,7.14,2.157,282.12,728.955,12,1200,12,9.64,7,89.3,240.55,1.062,9.42,90.094,1.043,262.061,89.701,Normal,1,2,11,5,Synthetic historical data (statistically generated)
24/11/2024,A,2047,0.985,20.163,29.4,61.395,18.05,0.108,1985.605,89.52,6.89,2.113,263.04,727.962,10,1200,10,9.1,8,89.7,282.12,1.079,9.64,89.943,1.046,264.094,89.52,Normal,1,0,11,6,Synthetic historical data (statistically generated)
24/11/2024,B,1650,0.987,16.285,30.9,47.401,14.647,0.092,1602.599,89.94,6.28,1.638,233.52,721.045,11,1200,10,9.12,7,89.52,263.04,0.985,9.1,89.97,1.041,255.896,89.942,Normal,1,1,11,6,Synthetic historical data (statistically generated)
24/11/2024,C,1677,1.027,17.223,30.3,51.429,15.583,0.101,1625.571,90.48,5.91,1.64,207.35,728.102,10,1200,10,9.85,8,89.94,233.52,0.987,9.12,90.111,1.037,248.854,90.478,Normal,1,2,11,6,Synthetic historical data (statistically generated)
25/11/2024,A,1519,0.902,13.701,29.1,41.46,12.065,0.11,1477.54,88.06,5.99,1.636,186.82,721.845,12,1200,12,9.43,8,90.48,207.35,1.027,9.85,89.851,1.018,236.103,88.059,Hard,2,0,11,0,Synthetic historical data (statistically generated)
25/11/2024,B,1868,1.104,20.623,29.2,64.49,18.831,0.099,1803.51,91.31,6.72,1.792,268.1,725.369,11,1200,11,9.2,7,88.06,186.82,0.902,9.43,89.759,1.021,240.214,91.311,Normal,1,1,11,0,Synthetic historical data (statistically generated)
25/11/2024,C,1450,0.944,13.688,30.2,39.858,12.037,0.118,1410.142,87.94,6.28,1.651,185.01,728.137,12,1200,11,9.92,8,91.31,268.1,1.104,9.2,89.564,1.004,232.28,87.938,Hard,2,2,11,0,Synthetic historical data (statistically generated)
26/11/2024,A,1780,1.029,18.316,30.9,53.951,16.671,0.086,1726.049,91.02,5.92,1.645,255.43,724.867,12,1200,12,9.92,7,87.94,185.01,0.944,9.92,89.753,0.997,228.467,91.019,Normal,1,0,11,1,Synthetic historical data (statistically generated)
26/11/2024,B,1639,1.053,17.259,29.8,51.638,15.388,0.114,1587.362,89.16,7.28,1.871,233.93,723.839,12,1200,12,9.65,7,91.02,255.43,1.029,9.92,89.701,1.007,224.309,89.159,Normal,1,1,11,1,Synthetic historical data (statistically generated)
26/11/2024,C,1765,1.061,18.727,30.5,55.138,16.817,0.109,1709.862,89.8,5.78,1.91,248.74,721.682,11,1200,12,9.74,7,89.16,233.93,1.053,9.65,89.681,1.017,226.483,89.801,Normal,1,2,11,1,Synthetic historical data (statistically generated)
27/11/2024,A,1878,1.078,20.245,30.3,61.129,18.522,0.087,1816.871,91.49,7.69,1.723,272.47,722.185,11,1200,10,9.74,7,89.8,248.74,1.061,9.74,89.826,1.024,235.786,91.489,Normal,1,0,11,2,Synthetic historical data (statistically generated)
27/11/2024,B,2155,1.096,23.619,30.4,71.438,21.717,0.091,2083.562,91.95,5.91,1.902,312.95,728.107,12,1200,12,9.35,7,91.49,272.47,1.078,9.74,90.381,1.052,253.804,91.947,Soft,0,1,11,2,Synthetic historical data (statistically generated)
27/11/2024,C,1834,0.985,18.065,30.9,52.786,16.311,0.096,1781.214,90.29,7.75,1.754,230.58,729.79,11,1200,11,9.57,8,91.95,312.95,1.096,9.35,90.236,1.035,248.444,90.291,Normal,1,2,11,2,Synthetic historical data (statistically generated)
28/11/2024,A,1715,1.036,17.767,30.7,52.326,16.064,0.105,1662.674,90.41,7.19,1.703,219.1,728.661,10,1200,10,9.71,8,90.29,230.58,0.985,9.57,90.589,1.048,253.314,90.415,Normal,1,0,11,3,Synthetic historical data (statistically generated)
28/11/2024,B,1829,1.051,19.223,29.7,58.859,17.481,0.086,1770.141,90.94,7.44,1.742,259.76,726.947,11,1200,11,9.95,7,90.41,219.1,1.036,9.71,90.577,1.051,253.933,90.938,Normal,1,1,11,3,Synthetic historical data (statistically generated)
28/11/2024,C,1924,1.035,19.913,30.7,57.899,17.775,0.108,1866.101,89.26,6.94,2.138,279.73,729.681,10,1200,11,9.27,7,90.94,259.76,1.051,9.95,90.591,1.049,260.476,89.263,Normal,1,2,11,3,Synthetic historical data (statistically generated)
29/11/2024,A,1861,1.068,19.875,31.0,57.645,17.87,0.106,1803.355,89.91,7.99,2.005,267.87,720.163,10,1200,11,9.46,7,89.26,279.73,1.035,9.27,90.607,1.05,263.209,89.912,Normal,1,0,11,4,Synthetic historical data (statistically generated)
29/11/2024,B,2135,1.004,21.435,30.3,62.601,18.968,0.121,2072.399,88.49,7.39,2.467,307.83,723.718,12,1200,10,9.05,7,89.91,267.87,1.068,9.46,90.179,1.039,268.26,88.491,Normal,1,1,11,4,Synthetic historical data (statistically generated)
29/11/2024,C,1730,1.002,17.335,29.8,52.765,15.724,0.086,1677.235,90.71,5.68,1.611,247.43,720.081,11,1200,10,9.99,7,88.49,307.83,1.004,9.05,90.001,1.026,258.9,90.707,Normal,1,2,11,4,Synthetic historical data (statistically generated)
30/11/2024,A,1900,1.04,19.76,30.1,59.957,18.047,0.081,1840.043,91.33,7.13,1.713,269.52,728.745,12,1200,12,9.14,7,90.71,247.43,1.002,9.99,90.15,1.034,264.463,91.331,Normal,1,0,11,5,Synthetic historical data (statistically generated)
30/11/2024,B,2009,1.019,20.472,29.7,62.657,18.609,0.091,1946.343,90.9,7.48,1.863,256.55,721.005,10,1200,12,9.73,8,91.33,269.52,1.04,9.14,90.22,1.031,269.813,90.9,Normal,1,1,11,5,Synthetic historical data (statistically generated)
30/11/2024,C,1829,1.043,19.076,30.2,56.295,17.001,0.106,1772.705,89.12,6.48,2.075,232.45,728.479,12,1200,11,9.21,8,90.9,256.55,1.019,9.73,89.96,1.03,265.911,89.122,Normal,1,2,11,5,Synthetic historical data (statistically generated)
01/12/2024,A,1990,1.091,21.711,29.3,67.696,19.835,0.101,1922.304,91.36,6.92,1.876,284.28,725.283,10,1200,11,9.93,7,89.12,232.45,1.043,9.21,90.26,1.038,266.561,91.359,Normal,1,0,12,6,Synthetic historical data (statistically generated)
01/12/2024,B,2078,1.025,21.299,30.3,63.04,19.101,0.106,2014.96,89.68,6.54,2.198,298.41,722.157,10,1200,11,9.51,7,91.36,284.28,1.091,9.93,90.227,1.032,270.924,89.68,Normal,1,1,12,6,Synthetic historical data (statistically generated)
01/12/2024,C,1673,1.098,18.37,30.2,54.55,16.474,0.119,1618.45,89.68,7.12,1.896,203.84,729.743,10,1200,12,9.33,8,89.68,298.41,1.025,9.51,90.397,1.045,256.069,89.679,Normal,1,2,12,6,Synthetic historical data (statistically generated)
02/12/2024,A,1864,1.037,19.33,30.5,56.892,17.352,0.111,1807.108,89.77,5.8,1.978,259.67,724.534,12,1200,10,9.31,7,89.68,203.84,1.098,9.33,90.263,1.05,257.817,89.767,Normal,1,0,12,0,Synthetic historical data (statistically generated)
02/12/2024,B,2048,0.977,20.009,30.5,59.023,18.002,0.089,1988.977,89.97,7.52,2.007,250.88,727.811,11,1200,12,9.89,8,89.77,259.67,1.037,9.31,90.069,1.041,255.154,89.97,Normal,1,1,12,0,Synthetic historical data (statistically generated)
02/12/2024,C,1687,1.025,17.292,30.5,50.82,15.5,0.115,1636.18,89.64,7.19,1.792,211.01,728.594,10,1200,11,9.16,8,89.97,250.88,0.977,9.89,89.889,1.042,248.649,89.637,Normal,1,2,12,0,Synthetic historical data (statistically generated)
03/12/2024,A,1978,0.986,19.503,30.4,57.809,17.574,0.101,1920.191,90.11,6.06,1.929,282.09,721.501,10,1200,12,9.8,7,89.64,211.01,1.025,9.16,90.03,1.034,255.74,90.109,Normal,1,0,12,1,Synthetic historical data (statistically generated)
03/12/2024,B,2084,1.073,22.361,29.1,68.866,20.04,0.111,2015.134,89.62,6.21,2.321,297.75,721.793,12,1200,10,9.95,7,90.11,282.09,0.986,9.8,89.781,1.032,257.664,89.62,Normal,1,1,12,1,Synthetic historical data (statistically generated)
03/12/2024,C,1868,1.028,19.203,30.1,57.598,17.337,0.106,1810.402,90.28,5.88,1.866,236.86,723.683,11,1200,10,9.73,8,89.62,297.75,1.073,9.95,89.867,1.032,248.871,90.283,Normal,1,2,12,1,Synthetic historical data (statistically generated)
04/12/2024,A,1335,0.902,12.042,29.4,35.299,10.378,0.137,1299.701,86.18,6.55,1.664,195.87,726.573,12,1200,12,9.31,7,90.28,236.86,1.028,9.73,89.367,1.004,247.733,86.182,Hard,2,0,12,2,Synthetic historical data (statistically generated)
